Meteorology Data Imnavait Met B Site 2015-2018 Last Updated EKY 6sept2018,,,,,,,,,,,,,,,,,,,,,,,,,
Flags,,,,,,,,,,,,,,,,,,,,,,,,,
"ICE-Ice affected stage, EST-Estimated discharge",,,,,,,,,,,,,,,,,,,,,,,,,
wt-avg is pressure transducer water temperature,,,,,,,,,,,,,,,,,,,,,,,,,
"6999-bad/missing, 7777-not collected",,,,,,,,,,,,,,,,,,,,,,,,,
see readme-20180412.txt for variable units and more information,,,,,,,,,,,,,,,,,,,,,,,,,
Dr. Chris Arp and Dr. Sveta Stuefer:,,,,,,,,,,,,,,,,,,,,,,,,,
cdarp@alaska.edu,,,,,,,,,,,,,,,,,,,,,,,,,
sveta.stuefer@alaska.edu,,,,,,,,,,,,,,,,,,,,,,,,,
"Water and Environmental Research Center, University of Alaska Fairbanks",,,,,,,,,,,,,,,,,,,,,,,,,
P.O. Box 755860,,,,,,,,,,,,,,,,,,,,,,,,,
"Fairbanks, Alaska 99775-5860",,,,,,,,,,,,,,,,,,,,,,,,,
907-474-2783,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"If you use any of the data presented in this website, we ask you to please reference the author in the following suggested format: ",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Arp, C.D. and Stuefer, S. (year of retrieval). Climate data from the Terrestrial Environmental Observation Network (TEON), Arctic Landscape Conservation Cooperative. University of Alaska Fairbanks, Water and Environmental Research Center. ",,,,,,,,,,,,,,,,,,,,,,,,,
"URL: http://ine.uaf.edu/werc/research Fairbanks, Alaska, variously paged. [month and day of retrieval].",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
station_id,MM/DD/YYYY hh:mm:ss,precip_Tot,at_1m_Avg,rh_1m,at_3m_Avg,rh_3m,at_10m_Avg,rh_10m,windSpeed_1m,windSpeed_3m,windSpeed_10m,winddir_10m,windSpeed_1m_Max,windSpeed_3m_Max,windSpeed_10m_Max,pb_Avg,netRad_Avg,snowdepth_Avg,atm_lw_rad_avg,terr_lw_rad_avg,inc_sw_rad_avg,refl_sw_rad_avg,at_2m_Avg,rh_2m,winddir_3m
Imnavait_Cr_Met,1/1/2018 1:00,7777,-19.43,75.43,-19.31,77.05,-18.14,78.94,0.792,0.852,0.685,161.2,1.62,1.727,1.753,986,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 2:00,7777,-18.91,83.1,-18.83,83.7,-17.59,82.6,0.547,0.617,0.443,106.9,1.46,1.487,1.183,986,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 3:00,7777,-18.62,81.9,-18.61,83.2,-17.6,81.3,0.447,0.592,0.405,261,1.62,1.754,1.267,985,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 4:00,7777,-19.61,84.1,-19.56,84.5,-18.58,82.2,0.769,0.88,0.662,228.9,1.967,1.527,1.708,985,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 5:00,7777,-18.89,84.3,-18.83,86,-17.83,85.4,0.908,1.052,0.886,197.1,1.754,1.887,2.156,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 6:00,7777,-19.17,83.6,-19.09,84.3,-18.15,82.3,0.508,0.707,0.683,337,1.207,1.314,1.393,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 7:00,7777,-17.11,83.4,-16.81,84.4,-15.8,87,1.037,1.182,0.929,143.3,2.3,2.447,2.522,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 8:00,7777,-15,90.1,-14.55,91.4,-13.6,89.8,0.95,1.377,1.256,91.9,2.647,2.3,2.308,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 9:00,7777,-13.28,87.6,-12.86,88.5,-12.35,89,0.698,0.861,0.532,135.1,1.5,1.567,1.454,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 10:00,7777,-13.94,90.2,-13.39,90.9,-12.53,89.8,0.67,0.955,0.739,71.14,1.5,1.594,1.405,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 11:00,7777,-15.05,88.3,-14.68,89.5,-13.79,89.6,0.707,0.741,0.555,199.5,1.487,1.607,1.447,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 12:00,7777,-16.4,89.2,-15.32,89.9,-13.72,87.5,0.99,1.299,1.117,130.9,2.287,2.474,2.135,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 13:00,7777,-13.92,79.84,-12.78,84.2,-11.92,81.9,1.956,1.807,1.29,181.6,2.527,2.794,2.563,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 14:00,7777,-13.96,78.36,-12.89,79.3,-11.81,77.15,1.429,1.583,1.554,91.1,3.14,3.66,5.166,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 15:00,7777,-16.18,76.49,-15.06,76.35,-13.6,73.25,3.139,3.734,4.5,153.4,4.9,5.247,6.754,983,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 16:00,7777,-15.19,76.75,-14.44,75.74,-12.9,70.7,3.534,4.285,5.457,140.3,4.82,5.834,8.27,983,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 17:00,7777,-15.41,76.75,-14.41,76.96,-12.22,69.95,3.665,4.656,6.091,134.5,4.554,5.62,7.386,982,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 18:00,7777,-15.82,75.68,-14.83,74.26,-12.27,66.79,4.31,5.411,7.085,123.9,5.02,6.194,8.11,981,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 19:00,7777,-15.64,75.27,-14.67,73.66,-12.34,66.66,4.647,5.826,7.494,121.4,5.314,6.407,8.58,980,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 20:00,7777,-14.74,73.72,-13.97,72.58,-11.69,65.04,5.031,6.218,7.925,123,5.914,7.18,8.91,979,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 21:00,7777,-14.6,74.18,-13.82,72.91,-11.86,68.19,5.451,6.613,8.19,121.8,7.394,8.61,10.47,978,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 22:00,7777,-13.59,75.79,-13.07,74.51,-11.79,70,7.359,8.54,10.14,120.1,8.57,9.93,11.56,977,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/1/2018 23:00,7777,-13.15,75.58,-12.66,73.63,-11.62,69.19,8.05,9.17,10.8,123.8,9.49,10.83,12.35,976,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 0:00,7777,-12.94,76.73,-12.51,73.77,-11.51,67.78,8.35,9.47,11.27,127.4,9.71,11.17,13.25,974,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 1:00,7777,-11.69,78.34,-11.23,76.86,-10.4,72.69,9.04,10.25,11.86,127.7,10.29,11.79,13.63,974,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 2:00,7777,-11.08,76.39,-10.59,74.44,-9.73,70.33,7.513,8.59,10.16,133.7,10.09,11.25,12.97,973,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 3:00,7777,-10.17,74.7,-9.56,73.28,-8.37,65.81,5.947,6.917,8.38,135.2,7.674,8.73,10.4,973,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 4:00,7777,-9.9,75.17,-9.19,72.27,-7.528,68.3,5.357,6.315,7.761,133.2,7.9,9.07,9.97,972,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 5:00,7777,-9.85,74.49,-9.38,72.67,-8.39,67.09,5.302,6.109,7.424,139.4,7.167,8.27,9.96,971,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 6:00,7777,-9.43,77.44,-8.9,74.95,-7.833,69.57,6.017,6.899,8.24,127.8,7.434,8.55,10.21,970,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 7:00,7777,-8.12,77.3,-7.72,74.4,-7.002,67.41,7.914,8.98,10.45,134.3,10.57,11.83,13.55,969,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 8:00,7777,-8.18,72.79,-7.931,70.43,-7.206,64.51,5.672,6.415,7.521,128.2,7.234,8.02,9.33,969,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 9:00,7777,-7.689,72.92,-7.367,70.9,-6.568,65.19,5.461,6.323,7.783,155.1,6.487,7.567,9.54,969,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 10:00,7777,-7.463,64.65,-7.157,62.43,-6.411,54.36,5.11,5.852,7.087,148.8,6.794,7.727,9.13,969,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 11:00,7777,-7.527,66.6,-7.121,63.5,-6.146,55.7,3.695,4.361,5.288,149,4.66,5.54,6.87,969,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 12:00,7777,-7.391,69.83,-6.893,66.06,-5.542,56.78,3.809,4.57,5.545,153.6,4.834,5.607,7.038,969,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 13:00,7777,-7.726,71.44,-7.168,70.1,-5.809,64.51,3.583,4.305,5.502,146.8,4.407,5.3,6.857,970,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 14:00,7777,-6.901,70.43,-6.551,68.68,-5.868,66.67,4.587,5.33,6.228,164.9,6.514,7.394,9.15,970,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 15:00,7777,-6.66,75.14,-6.325,74.6,-5.742,71.44,4.225,4.862,5.61,163.3,6.367,7.74,9.17,970,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 16:00,7777,-6.68,69.83,-5.877,68.28,-4.888,64.45,3.153,3.825,4.362,164,4.754,5.554,6.493,971,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 17:00,7777,-5.891,71.57,-4.974,70.02,-4.194,65.92,2.928,3.603,3.919,164.5,4.22,5.087,6.182,971,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 18:00,7777,-4.548,68.67,-3.827,66.86,-3.206,64.03,3.089,3.678,4.146,188.8,5.887,6.82,7.716,971,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 19:00,7777,-4.688,71.63,-4.276,71.16,-3.637,66.39,3.969,4.626,5.225,196.4,6.647,7.607,8.67,972,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 20:00,7777,-5.824,69.15,-5.384,68.61,-4.641,66.59,3.181,3.654,4.104,117.6,6.154,7.154,8.45,973,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 21:00,7777,-4.041,73.1,-3.77,72.09,-3.231,68.06,4.321,5.037,5.929,195.1,5.754,6.754,8.41,973,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 22:00,7777,-3.888,69.81,-3.595,69.47,-3.122,67.46,3.898,4.527,5.058,195.4,5.847,6.74,7.806,974,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/2/2018 23:00,7777,-4.23,72.7,-3.987,72.09,-3.394,69.07,6.714,7.798,9.38,177.6,8.06,9.13,10.77,974,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 0:00,7777,-5.075,78.83,-4.836,76.34,-4.232,72.51,7.68,8.85,10.52,175.2,9.39,10.75,12.91,975,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 1:00,7777,-5.327,79.97,-5.018,78.16,-4.329,74.32,7.387,8.58,10.31,172.6,8.65,9.83,11.77,975,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 2:00,7777,-4.98,75.53,-4.674,71.83,-3.915,65.51,7.984,9.31,11.38,176,9.78,11.42,13.67,976,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 3:00,7777,-4.697,77.08,-4.447,74.19,-3.811,69.88,7.661,8.91,10.69,177.1,8.93,10.31,12.41,977,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 4:00,7777,-4.432,75.87,-4.2,73.18,-3.597,66.92,6.89,8.03,9.79,179.8,8.13,9.38,11.16,977,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 5:00,7777,-4.455,74.19,-4.218,72.44,-3.611,68.07,6.939,8.08,9.87,181,8.17,9.46,11.32,978,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 6:00,7777,-4.253,69.14,-4.003,68.4,-3.391,64.5,6.748,7.849,9.59,180,7.46,8.62,10.56,978,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 7:00,7777,-4.23,66.65,-4.012,65.84,-3.387,62.14,6.529,7.503,9.12,179.6,7.78,9.01,10.41,978,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 8:00,7777,-4.162,66.31,-3.858,65.17,-3.142,61.2,5.904,6.833,8.36,179.5,6.98,8.15,9.58,979,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 9:00,7777,-4.594,67.8,-4.251,66.79,-3.402,62.28,5.748,6.694,8.32,179.9,6.887,7.86,9.7,979,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 10:00,7777,-4.807,69.41,-4.499,68.4,-3.735,64.5,5.98,6.941,8.54,184.1,7.154,8.43,10.51,980,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 11:00,7777,-4.94,66.86,-4.604,66.25,-3.778,61.34,6.468,7.523,9.38,184.9,8.65,10.03,12.26,980,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 12:00,7777,-4.863,66.52,-4.491,65.51,-3.439,60.53,7.698,9,11.22,180.8,8.71,10.23,12.69,981,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 13:00,7777,-5.302,63.9,-4.659,59.59,-3.222,55.22,5.913,7.037,8.65,175.3,7.474,8.67,10.86,982,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 14:00,7777,-6.92,63.1,-5.629,61.62,-3.921,56.37,3.702,4.591,5.607,154.4,6.514,7.674,9.73,982,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 15:00,7777,-5.246,64.84,-4.315,60.67,-2.436,53.94,5.244,6.421,7.863,177.4,6.794,8.18,10.31,982,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 16:00,7777,-6.842,69.02,-5.86,67,-4.058,61.82,4.213,5.125,6.453,163.1,5.194,6.087,7.842,983,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 17:00,7777,-6.206,70.37,-5.147,69.56,-3.532,65.59,4.586,5.592,6.701,172.8,5.674,6.807,8.43,983,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 18:00,7777,-6.652,68.21,-5.857,65.25,-4.046,60.34,4.624,5.604,7.182,174.4,5.847,6.78,8.3,983,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 19:00,7777,-6.845,66.33,-5.446,65.32,-3.306,61.89,4.218,5.282,6.408,168.8,5.14,6.22,7.651,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 20:00,7777,-6.208,66.2,-5.542,64.51,-4.004,58.26,5.032,6.024,7.772,177.3,6.114,7.247,9.07,984,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 21:00,7777,-6.023,68.08,-5.376,67.07,-3.948,63.71,4.927,5.893,7.523,179.3,5.607,6.634,8.32,985,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 22:00,7777,-6.51,68.21,-5.843,67.2,-4.333,61.49,4.374,5.283,6.87,177.2,5.514,6.38,7.829,985,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/3/2018 23:00,7777,-6.782,71.44,-6.02,70.43,-4.231,66.13,4.621,5.595,7.229,176.2,5.127,5.98,7.693,986,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 0:00,7777,-6.76,68.01,-6.048,66.46,-4.089,60.48,4.668,5.651,7.287,175.7,5.087,6.087,7.897,986,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 1:00,7777,-6.617,65.93,-5.941,64.04,-4.365,58.32,4.685,5.651,7.362,177,5.38,6.34,8.08,987,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 2:00,7777,-6.446,66.8,-5.763,65.32,-4.25,60.41,4.397,5.32,6.962,179.5,4.927,5.994,7.74,987,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 3:00,7777,-6.147,68.48,-5.611,67.47,-4.393,62.9,4.726,5.632,7.254,178.1,5.62,6.5,8.22,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 4:00,7777,-6.435,68.28,-5.806,66.67,-4.228,60.54,4.574,5.505,7.033,178.1,5.767,6.86,8.54,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 5:00,7777,-5.597,69.42,-5.194,68.27,-4.213,63.63,4.424,5.221,6.572,180,5.767,6.767,8.36,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 6:00,7777,-5.064,70.69,-4.788,70.02,-4.043,65.78,4.508,5.303,6.638,185.6,5.607,6.5,8.11,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 7:00,7777,-4.963,71.3,-4.736,70.09,-4.05,65.78,4.236,4.963,6.189,184.9,5.487,6.354,7.794,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 8:00,7777,-4.947,69.41,-4.709,68.81,-4.156,65.71,4.272,4.968,5.98,180.8,5.34,6.14,7.152,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 9:00,7777,-5.898,68.88,-5.569,68.07,-4.782,63.36,4.58,5.392,6.643,183,5.82,6.754,7.936,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 10:00,7777,-7.384,70.04,-6.773,68.62,-5.49,63.85,4,4.859,6.248,180.1,4.847,5.82,7.497,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 11:00,7777,-7.247,70.5,-6.729,69.83,-5.584,66,4.351,5.217,6.649,181.4,5.154,6.087,7.608,989,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 12:00,7777,-6.403,69.76,-6.119,68.75,-5.377,64.78,4.803,5.612,6.956,177.8,5.967,6.86,8.31,989,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 13:00,7777,-6.016,66.93,-5.779,65.79,-5.113,62.49,4.758,5.553,6.771,181.4,5.62,6.607,7.85,990,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 14:00,7777,-6.15,68.35,-5.922,67.47,-5.323,63.77,5.073,5.909,7.156,184.1,6.38,7.5,8.87,990,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 15:00,7777,-6.446,68.82,-6.213,67.88,-5.612,63.57,5.243,6.089,7.396,182.1,6.247,7.167,8.55,990,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 16:00,7777,-6.826,63.44,-6.481,62.7,-5.772,60.88,5.021,5.916,7.221,192.6,6.487,7.7,9.2,990,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 17:00,7777,-7.281,72.93,-6.819,70.84,-6.303,69.83,2.62,3.145,3.394,233.5,4.887,5.847,6.708,990,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 18:00,7777,-8.82,78.73,-8.41,79.67,-7.868,78.12,1.358,1.776,2.045,287.1,2.46,2.914,3.265,990,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 19:00,7777,-9.62,86.9,-9.25,87.2,-8.65,85.8,1.89,2.504,2.923,285.4,3.34,4.38,4.856,991,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 20:00,7777,-11.31,92.7,-11.26,93,-10.91,92.3,3.254,3.897,4.105,267.1,4.647,5.487,5.694,991,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 21:00,7777,-11.4,90.7,-11.45,91.2,-11.24,90.8,2.521,2.887,2.921,264.6,3.86,4.394,4.546,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 22:00,7777,-11.91,89.9,-11.99,90.1,-11.76,90,2.702,3.038,3.162,284.7,3.834,4.3,4.433,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/4/2018 23:00,7777,-12.29,89.7,-12.35,90.3,-12.13,90,1.6,1.766,1.717,279.5,2.527,2.74,2.84,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 0:00,7777,-12.23,89.9,-12.28,90.3,-12.07,90,0.735,0.971,0.943,278.2,1.567,1.767,1.741,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 1:00,7777,-12.16,90.1,-12.22,90.3,-12,90.1,0.037,0.136,0.149,281.6,0.687,0.834,0.647,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 2:00,7777,-12.28,90.1,-12.16,90.5,-11.9,90.3,0.51,0.644,0.578,165.3,1.06,1.18,1.148,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 3:00,7777,-12.21,89.9,-12.11,90.3,-11.85,90.2,0.211,0.292,0.381,162.7,0.767,0.86,0.707,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 4:00,7777,-12.38,88.9,-12.07,90,-11.57,90.5,1.084,1.382,1.538,102.6,1.447,1.714,1.842,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 5:00,7777,-13.76,87.8,-13.04,88.4,-11.95,88.5,1.007,1.482,1.979,88.4,1.434,1.82,2.414,993,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 6:00,7777,-14.42,89,-13.97,90.2,-13.14,89.7,0.825,0.945,1.239,105.1,1.474,1.714,2.027,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 7:00,7777,-13.44,88.7,-13.11,89.4,-12.56,89.7,0.392,0.883,1.011,87.1,1.074,1.154,1.3,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 8:00,7777,-14.01,88.5,-13.48,89.1,-12.64,88.8,0.875,1.064,1.071,85.7,1.327,1.3,1.512,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 9:00,7777,-14.04,85,-13.91,86.6,-13.29,88.6,1.18,1.217,0.845,98,1.78,1.634,2.884,992,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 10:00,7777,-17.64,85.8,-16.55,87.1,-14.1,88.2,1.082,1.136,2.241,119.1,1.474,1.847,2.904,991,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 11:00,7777,-16.32,86.7,-15.83,87.9,-14.13,88.3,3.343,3.715,1.684,109.3,4.06,4.434,2.032,990,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 12:00,7777,-15.55,87.3,-15.29,88.1,-14.29,88.7,4.276,4.773,1.801,113.1,4.607,5.154,6.7,989,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 13:00,7777,-15.44,86.9,-15.21,87.6,-14.35,87.5,3.487,3.982,5.341,115.8,5.18,5.9,8.03,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 14:00,7777,-15.23,88.4,-15.14,88.9,-14.81,88.5,1.017,1.215,1.11,224.3,2.567,2.954,2.951,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 15:00,7777,-15.23,87.1,-15.08,87.9,-14.73,87.7,1.133,1.205,1.197,27.61,1.954,2.394,2.77,988,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 16:00,7777,-16.9,88.2,-16.26,88.6,-15.28,89.3,1.358,1.816,2.448,88,2.847,3.554,4.528,987,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 17:00,7777,-16.35,85,-15.8,86.1,-14.76,86.7,1.5,1.87,2.477,110.1,2.86,3.287,4.261,987,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 18:00,7777,-16.48,86.6,-15.92,87.8,-14.35,88.1,2.961,3.654,5.505,112.8,3.82,4.647,6.674,986,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 19:00,7777,-16.23,86.9,-15.66,86.8,-14.41,88.2,2.207,2.728,4.106,129.7,3.78,4.514,6.671,986,7777,7777,7777,7777,7777,7777,7777,7777,7777
Imnavait_Cr_Met,1/5/2018 20:00,7777,-15.96,86.5,-15.6,87.7,-14.73,88.1,1.265,1.594,2.05,217.8,3.114,3.86,6.052,985,7777,7777,7777,7777,7777,7777,7777,7777,7777
